-4.69041576,0.00000000
4.69041576,0.00000000
-3.46410162,0.00000000
3.46410162,0.00000000
-3.16227766,0.00000000
3.16227766,0.00000000
-2.44948974,0.00000000
2.44948974,0.00000000
1.41421356,0.00000000
-1.41421356,0.00000000
-2.00000000,0.00000000
2.00000000,0.00000000
2.00000000,0.00000000
-2.00000000,0.00000000
-3.46410162,0.00000000
3.46410162,0.00000000
1.41421356,0.00000000
-2.44948974,0.00000000
2.44948974,0.00000000
-1.41421356,0.00000000
2.00000000,0.00000000
-2.00000000,0.00000000
3.46410162,0.00000000
-3.46410162,0.00000000
2.44948974,0.00000000
-2.44948974,0.00000000
1.41421356,0.00000000
-1.41421356,0.00000000
2.44948974,0.00000000
-2.44948974,0.00000000
-2.00000000,0.00000000
2.00000000,0.00000000
1.41421356,0.00000000
-1.41421356,0.00000000
-2.44948974,0.00000000
2.44948974,0.00000000
2.00000000,0.00000000
-2.00000000,0.00000000
2.44948974,0.00000000
-2.44948974,0.00000000
1.41421356,0.00000000
1.41421356,0.00000000
-1.41421356,0.00000000
-1.41421356,0.00000000
2.44948974,0.00000000
-2.44948974,0.00000000
1.41421356,0.00000000
-1.41421356,0.00000000
-0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,-0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,-0.00000000
-0.00000000,0.00000000
-0.00000000,-0.00000000
-0.00000000,0.00000000
-0.00000000,-0.00000000
0.00000000,0.00000000
0.00000000,-0.00000000
-0.00000000,0.00000000
-0.00000000,-0.00000000
0.00000000,0.00000000
0.00000000,-0.00000000
-0.00000000,0.00000000
-0.00000000,-0.00000000
-0.00000000,0.00000000
-0.00000000,-0.00000000
-0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,-0.00000000
0.00000000,0.00000000
-0.00000000,0.00000000
-0.00000000,-0.00000000
-0.00000000,0.00000000
-0.00000000,0.00000000
-0.00000000,-0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
0.00000000,0.00000000
