0.00  1.000000 -0.000000 -0.000000  4.239103
0.05  0.967599  0.000000  0.004117  2.910467
0.10  0.875065  0.000000  0.016682  2.221464
0.15  0.735531  0.000000  0.038395  1.822991
0.20  0.568162  0.000004  0.070669  1.545273
0.25  0.394666  0.000023  0.116214  1.335266
0.30  0.235484  0.000086  0.180764  1.169549
0.35  0.106417  0.000252  0.280048  1.035911
0.40  0.016364  0.000599  0.514083  0.927471
0.45 -0.033446  0.001202  0.424727  0.840422
0.50 -0.048652  0.002058  0.377883  0.773271
0.55 -0.039672  0.002975  0.403389  0.727197
0.60 -0.018871  0.003444  0.496266  0.708901
0.65  0.002348  0.002514  0.756765  0.748221
0.70  0.015879 -0.001257  0.517844  0.834841
0.75  0.018198 -0.009741  0.500804  0.578925
0.80  0.010398 -0.025001  0.570771  0.461103
0.85 -0.002932 -0.048897  0.729029  0.377255
0.90 -0.015603 -0.082551  0.520040  0.311792
0.95 -0.021987 -0.125787  0.477160  0.259145
1.00 -0.018863 -0.176667  0.496318  0.216686
1.05 -0.006492 -0.231270  0.629644  0.183021
1.10  0.011305 -0.283855  0.560315  0.157411
1.15  0.028070 -0.327454  0.446633  0.139551
1.20  0.036352 -0.354880  0.414313  0.129497
1.25  0.029650 -0.360012  0.439788  0.127702
1.30  0.004145 -0.339134  0.685735  0.135170
1.35 -0.040191 -0.292042  0.401764  0.153857
1.40 -0.099384 -0.222646  0.288595  0.187772
1.45 -0.166175 -0.138852  0.224339  0.246793
1.50 -0.231474 -0.051654  0.182911  0.370399
1.55 -0.286187  0.026498  0.156389  0.453834
1.60 -0.322983  0.083783  0.141269  0.309941
1.65 -0.337593  0.111180  0.135739  0.274575
1.70 -0.329361  0.104291  0.138825  0.282571
1.75 -0.300974  0.064400  0.150091  0.342830
1.80 -0.257500 -0.001492  0.169592  0.813445
1.85 -0.205004 -0.081738  0.198091  0.313030
1.90 -0.149141 -0.162064  0.237858  0.227470
1.95 -0.094061 -0.228173  0.295477  0.184706
2.00 -0.041906 -0.268414  0.396540  0.164403
2.05  0.007027 -0.275981  0.619756  0.160928
2.10  0.053547 -0.250154  0.365899  0.173210
2.15  0.098502 -0.196333  0.289710  0.203493
2.20  0.141718 -0.124802  0.244240  0.260129
2.25  0.181277 -0.048506  0.213466  0.378259
2.30  0.213382  0.019703  0.193084  0.490871
2.35  0.232878  0.069764  0.182155  0.332829
2.40  0.234359  0.096444  0.181363  0.292349
2.45  0.213584  0.100284  0.192966  0.287469
2.50  0.168886  0.087234  0.222316  0.304896
2.55  0.102183  0.067075  0.285124  0.337743
2.60  0.019321  0.050987  0.493323  0.372022
2.65 -0.070395  0.048811  0.331705  0.377475
2.70 -0.155446  0.066645  0.232682  0.338547
2.75 -0.223909  0.105316  0.187064  0.281348
2.80 -0.265480  0.160083  0.165777  0.229008
2.85 -0.273315  0.221628  0.162141  0.188344
2.90 -0.245321  0.278120  0.175649  0.159963
2.95 -0.184634  0.317860  0.211173  0.143268
3.00 -0.099194  0.331913  0.288834  0.137860
3.05 -0.000486  0.316117  0.953748  0.143955
3.10  0.098315  0.272017  0.289947  0.162736
3.15  0.184435  0.206537  0.211307  0.197159
3.20  0.247470  0.130462  0.174558  0.254584
3.25  0.280880  0.056118  0.158728  0.360037
3.30  0.282775 -0.005221  0.157888  0.656885
3.35  0.255890 -0.045600  0.170376  0.385981
3.40  0.206813 -0.061823  0.196992  0.347935
3.45  0.144626 -0.055774  0.241701  0.360807
3.50  0.079245 -0.033596  0.316902  0.424168
3.55  0.019755 -0.003986  0.490542  0.690613
3.60 -0.026980  0.023954  0.451584  0.466452
3.65 -0.057223  0.042765  0.357600  0.394006
3.70 -0.070661  0.048083  0.331233  0.379353
