0.00  1.000000  0.000000 -0.000000  4.235897
0.05  0.977013  0.000000  0.002907  2.909867
0.10  0.910558  0.000000  0.011712  2.219069
0.15  0.807787  0.000000  0.026682  1.817524
0.20  0.679465  0.000005  0.048306  1.535353
0.25  0.538438  0.000026  0.077385  1.319334
0.30  0.397856  0.000105  0.115208  1.145781
0.35  0.269438  0.000330  0.163927  1.002081
0.40  0.162050  0.000871  0.227481  0.880732
0.45  0.080807  0.001998  0.314461  0.776921
0.50  0.026816  0.004090  0.452346  0.687396
0.55 -0.002451  0.007605  0.751396  0.609872
0.60 -0.012245  0.013015  0.550330  0.542706
0.65 -0.009299  0.020700  0.584735  0.484700
0.70 -0.000487  0.030811  0.953531  0.434984
0.75  0.008374  0.043129  0.597830  0.392945
0.80  0.013376  0.056955  0.539283  0.358187
0.85  0.012920  0.071066  0.543627  0.330518
0.90  0.007608  0.083771  0.609813  0.309959
0.95 -0.000269  0.093072  1.027677  0.296798
1.00 -0.007548  0.096941  0.610811  0.291707
1.05 -0.011095  0.093672  0.562653  0.295994
1.10 -0.008626  0.082249  0.594120  0.312251
1.15  0.000729  0.062663  0.902982  0.346248
1.20  0.016200  0.036115  0.515340  0.415131
1.25  0.035526  0.005019  0.417187  0.661815
1.30  0.055412 -0.027203  0.361621  0.450555
1.35  0.072192 -0.056544  0.328553  0.359091
1.40  0.082548 -0.079003  0.311797  0.317284
1.45  0.084119 -0.091245  0.309440  0.299276
1.50  0.075913 -0.091233  0.322271  0.299293
1.55  0.058415 -0.078693  0.355022  0.317776
1.60  0.033414 -0.055326  0.424846  0.361815
1.65  0.003588 -0.024684  0.703761  0.462700
1.70 -0.028050  0.008282  0.446719  0.599204
1.75 -0.058719  0.037965  0.354374  0.408886
1.80 -0.086327  0.059007  0.306202  0.353762
1.85 -0.109739  0.067229  0.276206  0.337456
1.90 -0.128805  0.060406  0.256182  0.350833
1.95 -0.144151  0.038743  0.242112  0.406350
2.00 -0.156815  0.004944  0.231586  0.663709
2.05 -0.167794 -0.036168  0.223127  0.414947
2.10 -0.177641 -0.078420  0.215999  0.318210
2.15 -0.186180 -0.115346  0.210130  0.269978
2.20 -0.192437 -0.141337  0.205998  0.244576
2.25 -0.194787 -0.152690  0.204481  0.234918
2.30 -0.191296 -0.148343  0.206742  0.238529
2.35 -0.180200 -0.130169  0.214211  0.254865
2.40 -0.160410 -0.102748  0.228753  0.284435
2.45 -0.131938 -0.072627  0.253178  0.327802
2.50 -0.096164 -0.047217  0.292713  0.381625
2.55 -0.055858 -0.033475  0.360617  0.424619
2.60 -0.014961 -0.036639  0.525285  0.413330
2.65  0.021865 -0.059220  0.477857  0.353312
2.70  0.049847 -0.100452  0.374849  0.287260
2.75  0.064765 -0.156302  0.342124  0.231995
2.80  0.063579 -0.220049  0.344434  0.189238
2.85  0.044913 -0.283332  0.387880  0.157642
2.90  0.009314 -0.337502  0.584534  0.135773
2.95 -0.040737 -0.375013  0.400077  0.122599
3.00 -0.101080 -0.390639  0.286480  0.117496
3.05 -0.166348 -0.382283  0.224209  0.120199
3.10 -0.230590 -0.351244  0.183389  0.130784
3.15 -0.287966 -0.301916  0.155614  0.149701
3.20 -0.333411 -0.240963  0.137297  0.177889
3.25 -0.363200 -0.176148  0.126600  0.217054
3.30 -0.375343 -0.115021  0.122489  0.270330
3.35 -0.369764 -0.063711  0.124361  0.344176
3.40 -0.348267 -0.026027  0.131848  0.456079
3.45 -0.314277 -0.003030  0.144685  0.724903
3.50 -0.272417  0.006886  0.162553  0.622290
3.55 -0.227950  0.007429  0.184828  0.612792
3.60 -0.186165  0.003507  0.210140  0.706621
3.65 -0.151756  0.000161  0.235685  1.091668
3.70 -0.128287  0.001566  0.256686  0.807403
3.75 -0.117777  0.010277  0.267371  0.572227
3.80 -0.120476  0.026865  0.264538  0.452117
3.85 -0.134850  0.049983  0.250449  0.374510
3.90 -0.157786  0.076839  0.230814  0.320755
3.95 -0.185002  0.103946  0.210923  0.282986
4.00 -0.211621  0.127975  0.194120  0.256990
4.05 -0.232828  0.146542  0.182182  0.240055
4.10 -0.244544  0.158732  0.176045  0.230067
4.15 -0.244005  0.165279  0.176321  0.225015
4.20 -0.230168  0.168348  0.183618  0.222715
4.25 -0.203877  0.170984  0.198780  0.220773
4.30 -0.167757  0.176346  0.223154  0.216914
4.35 -0.125830  0.186889  0.259103  0.209655
4.40 -0.082916  0.203690  0.311241  0.198895
4.45 -0.043904  0.226051  0.390719  0.185874
4.50 -0.013000  0.251488  0.542852  0.172545
4.55  0.006917  0.276108  0.621717  0.160871
4.60  0.014728  0.295323  0.527252  0.152461
4.65  0.011214  0.304751  0.561321  0.148533
4.70 -0.001114  0.301133  0.849925  0.150026
4.75 -0.018488  0.283083  0.498829  0.157752
4.80 -0.036551  0.251516  0.413630  0.172531
4.85 -0.051131  0.209649  0.371671  0.195290
4.90 -0.058957  0.162581  0.353868  0.227072
4.95 -0.058204  0.116499  0.355475  0.268734
5.00 -0.048754  0.077657  0.377620  0.319432
5.05 -0.032135  0.051313  0.429726  0.371227
5.10 -0.011142  0.040805  0.562130  0.399868
5.15  0.010777  0.046946  0.566292  0.382344
5.20  0.030253  0.067833  0.437269  0.336338
5.25  0.044701  0.099120  0.388470  0.288929
5.30  0.052851  0.134694  0.367536  0.250594
5.35  0.055003  0.167651  0.362545  0.223234
5.40  0.052951  0.191397  0.367300  0.206676
5.45  0.049575  0.200684  0.375534  0.200753
5.50  0.048212  0.192430  0.379019  0.206003
5.55  0.051897  0.166177  0.369812  0.224338
5.60  0.062665  0.124132  0.346245  0.260801
5.65  0.081035  0.070805  0.314109  0.330979
5.70  0.105815  0.012297  0.280758  0.549801
