8.20  0.828957  0.070408  0.046897  0.663363
8.25  0.747606  0.086204  0.072720  0.612759
8.30  0.655094  0.102351  0.105744  0.569836
8.35  0.554868  0.119584  0.147256  0.530934
8.40  0.450665  0.138709  0.199258  0.493844
8.45  0.346351  0.160517  0.265076  0.457339
8.50  0.245759  0.185693  0.350851  0.420915
8.55  0.152521  0.214733  0.470113  0.384590
8.60  0.069921  0.247868  0.665096  0.348714
8.65  0.000757  0.285010  1.796679  0.313808
8.70 -0.052770  0.325709  0.735452  0.280438
8.75 -0.089133  0.369140  0.604407  0.249145
8.80 -0.107529  0.414115  0.557499  0.220403
8.85 -0.107896  0.459115  0.556647  0.194614
8.90 -0.090890  0.502353  0.599527  0.172113
8.95 -0.057832  0.541853  0.712553  0.153190
9.00 -0.010629  0.575548  1.136043  0.138108
9.05  0.048337  0.601392  0.757391  0.127127
9.10  0.116330  0.617476  0.537831  0.120529
9.15  0.190402  0.622147  0.414654  0.118645
9.20  0.267531  0.614115  0.329629  0.121893
9.25  0.344765  0.592550  0.266223  0.130830
9.30  0.419345  0.557161  0.217265  0.146225
9.35  0.488828  0.508247  0.178936  0.169197
9.40  0.551175  0.446722  0.148926  0.201455
9.45  0.604816  0.374108  0.125708  0.245802
9.50  0.648697  0.292501  0.108197  0.307322
9.55  0.682285  0.204496  0.095577  0.396801
9.60  0.705553  0.113102  0.087193  0.544865
9.65  0.718935  0.021614  0.082496  0.958605
9.70  0.723262 -0.066523  0.080996  0.677551
9.75  0.719674 -0.147861  0.082239  0.477871
9.80  0.709526 -0.219105  0.085789  0.379551
9.85  0.694285 -0.277265  0.091218  0.320695
9.90  0.675423 -0.319796  0.098104  0.285018
9.95  0.654327 -0.344723  0.106037  0.266253
